dt,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1769317200,2026-01-25 05:00:00,3.0,262.89,0.12,1.36,122.4,3.44,25.91,74.4,2.19
1769320800,2026-01-25 06:00:00,3.0,266.64,0.16,1.26,125.92,3.6,27.39,74.6,2.26
1769324400,2026-01-25 07:00:00,3.0,268.51,0.14,1.08,130.15,3.76,29.06,74.4,2.27
1769328000,2026-01-25 08:00:00,3.0,268.24,0.11,0.9,134.17,3.86,30.48,73.81,2.22
1769331600,2026-01-25 09:00:00,3.0,267.66,0.09,0.79,137.39,3.97,31.58,73.25,2.16
1769335200,2026-01-25 10:00:00,4.0,268.0,0.08,0.77,140.4,4.06,32.26,72.5,2.11
1769338800,2026-01-25 11:00:00,4.0,267.66,0.06,0.85,141.51,4.13,32.31,71.2,2.05
1769342400,2026-01-25 12:00:00,4.0,267.74,0.03,1.03,141.47,4.22,32.01,69.85,2.02
1769346000,2026-01-25 13:00:00,4.0,269.69,0.01,1.25,141.34,4.34,31.37,68.24,2.0
1769349600,2026-01-25 14:00:00,4.0,270.77,0.0,1.28,140.06,4.42,30.21,65.7,1.96
1769353200,2026-01-25 15:00:00,3.0,272.7,0.0,1.25,138.12,4.55,29.14,63.79,1.95
1769356800,2026-01-25 16:00:00,3.0,277.27,0.0,1.31,136.49,4.76,28.64,63.54,2.0
1769360400,2026-01-25 17:00:00,3.0,285.33,0.0,1.42,133.78,5.08,29.01,65.63,2.12
1769364000,2026-01-25 18:00:00,3.0,294.84,0.0,1.54,130.35,5.38,30.09,69.93,2.29
1769367600,2026-01-25 19:00:00,3.0,302.3,0.0,1.58,127.28,5.43,31.22,74.37,2.41
1769371200,2026-01-25 20:00:00,3.0,306.29,0.0,1.53,125.67,5.3,32.22,78.05,2.44
1769374800,2026-01-25 21:00:00,3.0,307.62,0.0,1.44,125.51,5.09,33.06,80.82,2.39
1769378400,2026-01-25 22:00:00,3.0,307.18,0.0,1.35,125.83,4.97,33.94,83.33,2.3
1769382000,2026-01-25 23:00:00,3.0,310.05,0.0,1.29,126.75,5.06,35.59,87.68,2.24
1769385600,2026-01-26 00:00:00,3.0,313.04,0.0,1.23,127.77,5.15,37.64,93.36,2.21
1769389200,2026-01-26 01:00:00,3.0,316.7,0.0,1.19,128.5,5.23,39.88,99.88,2.19
1769392800,2026-01-26 02:00:00,4.0,322.11,0.0,1.16,128.58,5.32,42.24,107.19,2.2
1769396400,2026-01-26 03:00:00,4.0,328.01,0.0,1.26,128.66,5.39,44.68,114.78,2.22
1769400000,2026-01-26 04:00:00,4.0,334.78,0.04,1.7,128.07,5.43,47.39,122.54,2.25
1769403600,2026-01-26 05:00:00,4.0,343.4,0.12,1.92,128.94,5.63,50.41,129.2,2.25
1769407200,2026-01-26 06:00:00,4.0,350.09,0.17,1.99,132.21,5.93,53.33,132.77,2.21
1769410800,2026-01-26 07:00:00,4.0,349.69,0.19,1.72,137.05,6.07,55.33,132.03,2.06
1769414400,2026-01-26 08:00:00,4.0,345.37,0.15,1.33,142.66,6.0,57.05,131.16,1.89
1769418000,2026-01-26 09:00:00,4.0,340.94,0.11,1.03,146.84,5.85,58.78,131.81,1.76
1769421600,2026-01-26 10:00:00,4.0,337.13,0.08,0.88,150.35,5.59,60.11,132.44,1.64
1769425200,2026-01-26 11:00:00,4.0,330.91,0.07,0.87,152.18,5.35,60.28,130.79,1.51
1769428800,2026-01-26 12:00:00,4.0,326.14,0.04,0.95,152.62,5.2,59.76,128.2,1.41
1769432400,2026-01-26 13:00:00,4.0,322.39,0.01,1.07,152.97,5.16,59.0,125.54,1.35
1769436000,2026-01-26 14:00:00,4.0,319.51,0.0,1.02,152.31,5.23,57.9,122.45,1.32
1769439600,2026-01-26 15:00:00,4.0,317.96,0.0,0.94,151.64,5.37,56.89,119.66,1.3
1769443200,2026-01-26 16:00:00,4.0,317.7,0.0,0.98,150.86,5.69,55.68,116.46,1.3
1769446800,2026-01-26 17:00:00,4.0,320.3,0.0,1.22,149.28,6.37,54.04,112.53,1.37
1769450400,2026-01-26 18:00:00,4.0,326.65,0.0,1.52,146.26,7.29,52.1,108.28,1.51
1769454000,2026-01-26 19:00:00,4.0,333.48,0.0,1.69,143.13,8.17,50.13,104.53,1.68
1769457600,2026-01-26 20:00:00,4.0,341.14,0.0,1.76,139.21,8.93,48.42,102.01,1.86
1769461200,2026-01-26 21:00:00,3.0,345.32,0.0,1.72,135.04,9.14,46.38,99.45,2.01
1769464800,2026-01-26 22:00:00,3.0,342.38,0.0,1.58,130.87,8.67,43.63,95.65,2.08
1769468400,2026-01-26 23:00:00,3.0,334.26,0.0,1.47,127.85,7.97,40.46,90.52,2.09
1769472000,2026-01-27 00:00:00,3.0,321.77,0.0,1.36,125.49,7.26,37.11,84.48,2.04
1769475600,2026-01-27 01:00:00,3.0,306.81,0.0,1.29,124.06,6.7,33.64,78.11,1.94
1769479200,2026-01-27 02:00:00,3.0,292.77,0.0,1.25,123.19,6.39,30.6,72.25,1.82
1769482800,2026-01-27 03:00:00,3.0,280.79,0.0,1.36,122.52,6.26,28.17,67.53,1.72
1769486400,2026-01-27 04:00:00,3.0,272.23,0.05,1.62,124.0,6.15,27.18,64.45,1.56
1769490000,2026-01-27 05:00:00,3.0,266.01,0.13,1.55,126.37,6.08,26.68,61.94,1.43
1769493600,2026-01-27 06:00:00,3.0,259.73,0.17,1.42,129.48,6.12,26.2,59.3,1.33
1769497200,2026-01-27 07:00:00,3.0,253.76,0.16,1.2,133.35,6.2,26.23,57.11,1.22
1769500800,2026-01-27 08:00:00,3.0,248.91,0.13,0.99,137.49,6.37,26.54,55.31,1.11
1769504400,2026-01-27 09:00:00,4.0,244.49,0.1,0.83,141.67,6.53,26.74,53.25,0.99
1769508000,2026-01-27 10:00:00,4.0,240.72,0.08,0.71,144.88,6.49,26.58,51.02,0.89
1769511600,2026-01-27 11:00:00,4.0,235.73,0.06,0.66,145.82,6.1,25.84,48.44,0.78
1769515200,2026-01-27 12:00:00,4.0,229.95,0.04,0.67,144.48,5.39,24.52,45.54,0.68
1769518800,2026-01-27 13:00:00,4.0,223.85,0.01,0.67,141.18,4.5,22.83,42.47,0.57
1769522400,2026-01-27 14:00:00,3.0,218.07,0.0,0.56,137.26,3.65,21.11,39.61,0.44
1769526000,2026-01-27 15:00:00,3.0,214.1,0.0,0.44,133.8,2.95,19.56,36.96,0.33
1769529600,2026-01-27 16:00:00,3.0,210.57,0.0,0.38,130.42,2.31,17.47,33.18,0.22
1769533200,2026-01-27 17:00:00,3.0,206.83,0.0,0.34,127.32,1.8,15.26,29.21,0.15
1769536800,2026-01-27 18:00:00,3.0,204.05,0.0,0.33,124.96,1.46,13.61,26.35,0.1
1769540400,2026-01-27 19:00:00,3.0,201.18,0.0,0.32,122.98,1.19,12.17,23.97,0.07
1769544000,2026-01-27 20:00:00,3.0,197.73,0.0,0.31,120.84,0.96,10.74,21.72,0.05
1769547600,2026-01-27 21:00:00,3.0,193.62,0.0,0.3,118.69,0.77,9.5,19.88,0.03
1769551200,2026-01-27 22:00:00,3.0,190.03,0.0,0.3,116.88,0.61,8.44,18.47,0.02
1769554800,2026-01-27 23:00:00,3.0,186.23,0.0,0.3,114.93,0.5,7.6,17.46,0.02
1769558400,2026-01-28 00:00:00,3.0,185.2,0.0,0.37,112.93,0.57,7.05,16.97,0.05
1769648400,2026-01-29 01:00:00,3.0,296.52,0.0,1.84,125.48,11.15,30.67,70.41,0.94
1769652000,2026-01-29 02:00:00,3.0,292.97,0.0,1.77,122.43,10.5,31.44,74.65,0.9
1769655600,2026-01-29 03:00:00,3.0,284.71,0.0,1.81,119.79,9.64,31.35,76.21,0.84
1769659200,2026-01-29 04:00:00,3.0,272.74,0.04,2.23,117.56,8.56,30.42,75.47,0.78
1769662800,2026-01-29 05:00:00,3.0,260.76,0.14,2.13,117.04,7.44,29.15,73.81,0.72
1769666400,2026-01-29 06:00:00,3.0,248.63,0.19,1.71,119.94,6.45,28.25,73.08,0.65
1769670000,2026-01-29 07:00:00,3.0,237.96,0.16,1.2,125.53,5.7,28.59,75.08,0.57
1769673600,2026-01-29 08:00:00,3.0,234.03,0.11,0.86,130.95,5.23,30.57,80.0,0.51
1769677200,2026-01-29 09:00:00,3.0,237.78,0.08,0.7,136.1,4.96,33.93,86.23,0.47
1769680800,2026-01-29 10:00:00,4.0,246.09,0.07,0.65,140.71,4.85,37.57,91.2,0.45
1769684400,2026-01-29 11:00:00,4.0,254.59,0.06,0.69,143.59,4.82,40.53,94.35,0.46
1769688000,2026-01-29 12:00:00,4.0,263.07,0.04,0.8,145.38,4.84,42.89,96.78,0.49
1769691600,2026-01-29 13:00:00,4.0,273.22,0.01,0.99,146.56,5.02,44.93,98.92,0.56
1769695200,2026-01-29 14:00:00,4.0,281.93,0.0,1.1,146.41,5.45,46.24,100.38,0.66
1769698800,2026-01-29 15:00:00,4.0,291.29,0.0,1.21,145.71,6.11,47.21,101.75,0.78
1769702400,2026-01-29 16:00:00,4.0,303.73,0.0,1.45,144.8,6.95,48.37,103.93,0.94
1769706000,2026-01-29 17:00:00,4.0,318.52,0.0,1.73,143.34,7.89,49.62,106.52,1.13
1769709600,2026-01-29 18:00:00,4.0,332.95,0.0,1.95,141.15,8.63,50.61,108.93,1.32
1769713200,2026-01-29 19:00:00,4.0,342.58,0.0,2.04,138.43,8.95,51.19,110.4,1.45
1769716800,2026-01-29 20:00:00,4.0,348.67,0.0,2.06,134.8,8.8,51.32,110.46,1.55
1769720400,2026-01-29 21:00:00,4.0,350.55,0.0,2.02,130.76,8.37,50.97,109.97,1.61
1769724000,2026-01-29 22:00:00,4.0,346.62,0.0,2.03,126.28,7.86,50.38,110.77,1.64
1769727600,2026-01-29 23:00:00,4.0,340.34,0.0,2.09,122.14,7.46,50.09,113.89,1.67
1769731200,2026-01-30 00:00:00,4.0,328.4,0.0,2.0,119.53,6.91,49.79,116.81,1.6
1769734800,2026-01-30 01:00:00,4.0,316.05,0.0,1.85,118.54,6.36,49.79,120.29,1.48
1769738400,2026-01-30 02:00:00,4.0,307.05,0.0,1.73,118.18,5.91,50.48,125.44,1.37
1769742000,2026-01-30 03:00:00,4.0,302.62,0.0,1.78,118.63,5.58,51.57,130.71,1.28
1769745600,2026-01-30 04:00:00,4.0,301.59,0.06,2.21,119.53,5.36,53.0,135.46,1.24
1769749200,2026-01-30 05:00:00,4.0,306.5,0.19,2.29,122.56,5.32,54.87,139.06,1.22
1769752800,2026-01-30 06:00:00,4.0,315.78,0.27,2.27,127.77,5.49,57.33,142.03,1.22
1769756400,2026-01-30 07:00:00,4.0,324.06,0.26,2.06,134.84,5.83,60.0,143.59,1.19
1769760000,2026-01-30 08:00:00,4.0,330.36,0.2,1.67,142.93,6.26,62.77,143.92,1.11
1769763600,2026-01-30 09:00:00,4.0,331.58,0.14,1.27,150.58,6.62,64.51,140.81,0.97
1769767200,2026-01-30 10:00:00,4.0,320.82,0.09,0.95,154.84,6.47,62.7,129.42,0.71
1769770800,2026-01-30 11:00:00,4.0,313.64,0.07,0.88,156.53,6.29,60.72,121.21,0.59
1769774400,2026-01-30 12:00:00,4.0,310.55,0.05,0.97,157.28,6.36,59.33,116.62,0.56
1769778000,2026-01-30 13:00:00,4.0,309.29,0.01,1.1,157.6,6.48,58.0,113.23,0.57
1769781600,2026-01-30 14:00:00,4.0,304.97,0.0,1.0,155.94,6.39,56.06,109.24,0.59
1769785200,2026-01-30 15:00:00,4.0,297.83,0.0,0.82,153.7,6.05,53.63,104.68,0.59
1769788800,2026-01-30 16:00:00,4.0,288.41,0.0,0.71,150.86,5.61,50.85,99.63,0.59
1769792400,2026-01-30 17:00:00,4.0,277.98,0.0,0.64,147.71,5.14,47.88,94.62,0.59
1769796000,2026-01-30 18:00:00,4.0,266.21,0.0,0.59,144.19,4.68,44.8,89.96,0.59
1769799600,2026-01-30 19:00:00,4.0,254.13,0.0,0.54,140.53,4.27,41.87,85.77,0.58
1769803200,2026-01-30 20:00:00,3.0,246.18,0.0,0.53,138.02,4.18,39.82,82.87,0.58
1769806800,2026-01-30 21:00:00,3.0,243.7,0.0,0.61,135.91,4.55,38.75,81.76,0.61
1769810400,2026-01-30 22:00:00,3.0,247.69,0.0,0.8,134.04,5.44,38.67,82.92,0.69
1769814000,2026-01-30 23:00:00,3.0,258.69,0.0,1.02,132.3,6.5,39.62,86.8,0.82
1769817600,2026-01-31 00:00:00,3.0,275.69,0.0,1.24,130.25,7.55,41.77,93.66,0.99
1769821200,2026-01-31 01:00:00,4.0,295.7,0.0,1.41,128.09,8.41,44.88,102.81,1.16
1769824800,2026-01-31 02:00:00,4.0,313.47,0.0,1.51,126.41,9.06,48.18,112.02,1.3
1769828400,2026-01-31 03:00:00,4.0,325.79,0.0,1.72,125.13,9.56,51.16,119.95,1.39
1769832000,2026-01-31 04:00:00,4.0,335.68,0.06,2.26,124.46,9.98,54.12,127.2,1.46
1769835600,2026-01-31 05:00:00,4.0,340.77,0.18,2.27,126.6,10.27,57.19,133.67,1.47
1769839200,2026-01-31 06:00:00,4.0,340.27,0.21,1.96,132.06,10.27,60.18,138.56,1.39
1769842800,2026-01-31 07:00:00,4.0,338.58,0.18,1.52,138.29,10.07,63.37,142.68,1.31
1769846400,2026-01-31 08:00:00,4.0,341.03,0.13,1.18,144.4,9.99,67.36,148.04,1.25
1769850000,2026-01-31 09:00:00,4.0,341.18,0.1,0.95,149.62,10.02,70.44,151.42,1.17
1769853600,2026-01-31 10:00:00,4.0,338.0,0.08,0.84,154.03,10.09,71.74,152.08,1.08
1769857200,2026-01-31 11:00:00,4.0,331.38,0.07,0.83,156.49,10.03,71.31,149.93,0.98
1769860800,2026-01-31 12:00:00,4.0,324.64,0.05,0.9,157.24,9.7,69.79,145.85,0.91
1769864400,2026-01-31 13:00:00,4.0,317.12,0.01,0.98,155.97,9.0,67.18,139.75,0.86
1769868000,2026-01-31 14:00:00,4.0,306.5,0.0,0.85,152.86,7.85,63.33,131.13,0.78
1769871600,2026-01-31 15:00:00,4.0,294.26,0.0,0.67,148.32,6.44,58.87,121.27,0.68
1769875200,2026-01-31 16:00:00,4.0,280.89,0.0,0.56,143.44,5.1,54.3,111.22,0.57
1769878800,2026-01-31 17:00:00,4.0,268.07,0.0,0.49,138.94,4.0,49.92,101.38,0.45
1769882400,2026-01-31 18:00:00,3.0,253.87,0.0,0.43,134.48,3.07,45.25,91.05,0.33
1769886000,2026-01-31 19:00:00,3.0,237.43,0.0,0.37,129.64,2.29,39.86,79.68,0.22
1769889600,2026-01-31 20:00:00,3.0,221.04,0.0,0.33,125.38,1.74,34.71,69.48,0.13
1769893200,2026-01-31 21:00:00,3.0,208.14,0.0,0.29,122.29,1.37,30.7,62.02,0.07
1769896800,2026-01-31 22:00:00,3.0,192.51,0.0,0.26,119.75,1.06,26.14,54.58,0.03
1769900400,2026-01-31 23:00:00,3.0,178.24,0.0,0.24,117.62,0.82,22.24,48.93,0.01
1769904000,2026-02-01 00:00:00,3.0,169.13,0.0,0.22,115.67,0.67,19.62,45.65,0.0
1769907600,2026-02-01 01:00:00,3.0,164.19,0.0,0.23,113.66,0.7,17.96,44.32,0.0
1769911200,2026-02-01 02:00:00,3.0,163.12,0.0,0.26,111.32,0.8,17.11,44.44,0.0
1769914800,2026-02-01 03:00:00,3.0,163.38,0.0,0.34,108.95,0.93,16.58,45.11,0.02
1769918400,2026-02-01 04:00:00,3.0,167.36,0.03,0.54,106.66,1.27,16.58,46.37,0.06
1769922000,2026-02-01 05:00:00,3.0,172.86,0.07,0.66,106.03,1.79,16.97,48.0,0.1
1769925600,2026-02-01 06:00:00,3.0,177.89,0.08,0.63,107.66,2.28,17.79,50.14,0.12
1769929200,2026-02-01 07:00:00,3.0,187.28,0.07,0.54,110.3,2.67,19.65,53.38,0.16
1769932800,2026-02-01 08:00:00,3.0,205.37,0.06,0.48,114.54,3.16,23.43,59.01,0.25
1769936400,2026-02-01 09:00:00,3.0,225.87,0.06,0.46,120.09,3.79,28.36,66.16,0.34
1769940000,2026-02-01 10:00:00,3.0,237.46,0.05,0.46,124.7,4.09,31.81,70.8,0.37
1769943600,2026-02-01 11:00:00,3.0,233.71,0.04,0.46,125.35,3.83,32.09,70.55,0.29
1769947200,2026-02-01 12:00:00,3.0,219.09,0.03,0.48,123.29,3.25,29.4,66.37,0.17
1769950800,2026-02-01 13:00:00,3.0,193.33,0.01,0.46,118.03,2.46,23.9,58.82,0.07
1769954400,2026-02-01 14:00:00,3.0,176.27,0.0,0.39,113.29,1.77,19.91,52.96,0.03
1769958000,2026-02-01 15:00:00,3.0,162.82,0.0,0.3,109.18,1.22,16.64,47.72,0.01
1769961600,2026-02-01 16:00:00,3.0,151.97,0.0,0.24,105.84,0.83,14.1,43.23,0.01
1769965200,2026-02-01 17:00:00,3.0,144.06,0.0,0.21,103.1,0.57,12.18,39.45,0.0
1769968800,2026-02-01 18:00:00,3.0,138.5,0.0,0.18,100.79,0.39,10.7,36.07,0.0
1769972400,2026-02-01 19:00:00,2.0,135.32,0.0,0.16,98.87,0.28,9.67,33.37,0.0
1769976000,2026-02-01 20:00:00,2.0,134.02,0.0,0.15,97.73,0.24,9.05,31.4,0.0
1769979600,2026-02-01 21:00:00,2.0,134.13,0.0,0.15,97.13,0.25,8.75,30.13,0.0
1769983200,2026-02-01 22:00:00,2.0,137.2,0.0,0.17,98.6,0.54,9.17,30.38,0.02
1769986800,2026-02-01 23:00:00,2.0,143.4,0.0,0.26,99.72,0.88,10.02,31.62,0.08
1769990400,2026-02-02 00:00:00,3.0,157.58,0.0,0.53,100.02,1.63,11.75,35.36,0.27
1769994000,2026-02-02 01:00:00,3.0,199.73,0.0,1.07,103.07,3.95,18.84,51.86,0.85
1769997600,2026-02-02 02:00:00,3.0,257.9,0.0,1.65,106.87,6.49,30.68,79.42,1.61
1770001200,2026-02-02 03:00:00,4.0,311.7,0.0,2.17,109.45,8.35,44.48,112.09,2.22
1770004800,2026-02-02 04:00:00,4.0,374.19,0.08,3.23,110.61,9.63,61.15,152.76,2.94
1770008400,2026-02-02 05:00:00,5.0,438.24,0.29,3.82,114.36,10.48,79.65,197.83,3.72
1770012000,2026-02-02 06:00:00,5.0,477.94,0.39,3.75,124.57,10.95,95.63,234.63,4.27
1770015600,2026-02-02 07:00:00,5.0,500.2,0.37,3.3,137.27,10.95,107.89,259.12,4.52
1770019200,2026-02-02 08:00:00,5.0,522.74,0.29,2.77,151.33,10.8,119.02,276.65,4.66
1770022800,2026-02-02 09:00:00,5.0,538.38,0.21,2.24,165.06,10.8,127.39,285.91,4.63
1770026400,2026-02-02 10:00:00,5.0,549.8,0.15,1.94,177.7,10.91,132.84,288.53,4.53
1770030000,2026-02-02 11:00:00,5.0,561.08,0.12,1.9,186.78,10.92,136.39,287.67,4.36
1770033600,2026-02-02 12:00:00,5.0,564.53,0.08,2.09,192.28,10.98,136.53,282.21,4.24
1770037200,2026-02-02 13:00:00,5.0,566.02,0.02,2.37,194.49,11.09,135.72,275.98,4.1
1770040800,2026-02-02 14:00:00,5.0,563.86,0.0,2.07,193.53,11.0,133.95,268.66,3.91
1770044400,2026-02-02 15:00:00,5.0,555.36,0.0,1.54,190.77,10.72,131.07,259.82,3.63
1770048000,2026-02-02 16:00:00,5.0,541.22,0.0,1.27,187.22,10.27,127.81,250.28,3.28
1770051600,2026-02-02 17:00:00,5.0,523.46,0.0,1.1,183.15,9.7,123.57,239.51,2.96
1770055200,2026-02-02 18:00:00,5.0,500.31,0.0,1.04,177.53,9.05,117.6,226.42,2.69
1770058800,2026-02-02 19:00:00,5.0,479.73,0.0,1.19,169.68,8.58,110.18,211.82,2.58
1770062400,2026-02-02 20:00:00,5.0,473.7,0.0,1.57,159.61,8.14,102.93,198.84,2.69
1770066000,2026-02-02 21:00:00,5.0,471.02,0.0,2.07,147.29,8.17,94.41,184.44,2.93
1770069600,2026-02-02 22:00:00,5.0,443.55,0.0,2.38,135.2,9.83,81.17,163.55,3.37
1770073200,2026-02-02 23:00:00,4.0,439.16,0.0,2.59,125.8,9.91,74.93,153.7,3.77
1770076800,2026-02-03 00:00:00,4.0,442.9,0.0,2.7,118.3,9.55,72.68,149.97,4.1
1770080400,2026-02-03 01:00:00,4.0,447.03,0.0,2.71,112.5,9.24,72.88,150.46,4.38
1770084000,2026-02-03 02:00:00,5.0,452.99,0.0,2.62,108.93,9.0,75.29,155.53,4.75
1770087600,2026-02-03 03:00:00,5.0,458.96,0.0,2.63,107.14,8.79,79.08,163.98,5.13
1770091200,2026-02-03 04:00:00,5.0,464.13,0.08,3.07,106.89,8.38,83.06,174.16,5.55
1770094800,2026-02-03 05:00:00,5.0,470.42,0.23,3.03,111.23,7.79,87.78,185.83,5.85
1770098400,2026-02-03 06:00:00,5.0,472.61,0.28,2.63,120.83,7.28,92.33,195.5,5.92
1770102000,2026-02-03 07:00:00,5.0,468.47,0.22,2.03,132.3,6.94,96.19,201.14,5.77
1770105600,2026-02-03 08:00:00,5.0,461.85,0.16,1.53,143.27,6.79,99.72,203.89,5.52
1770109200,2026-02-03 09:00:00,5.0,453.81,0.12,1.23,152.0,6.86,101.95,203.41,5.26
1770112800,2026-02-03 10:00:00,5.0,449.44,0.1,1.14,159.23,6.92,103.35,201.14,5.02
1770116400,2026-02-03 11:00:00,5.0,446.92,0.08,1.19,164.3,6.99,104.26,198.28,4.77
1770120000,2026-02-03 12:00:00,5.0,442.61,0.06,1.34,167.77,7.22,103.55,193.51,4.67
1770123600,2026-02-03 13:00:00,5.0,441.47,0.02,1.55,170.17,7.51,103.12,189.14,4.53
1770127200,2026-02-03 14:00:00,5.0,442.29,0.0,1.41,170.01,7.69,102.96,185.71,4.31
1770130800,2026-02-03 15:00:00,5.0,440.36,0.0,1.13,169.24,7.79,102.22,181.59,4.06
1770134400,2026-02-03 16:00:00,5.0,440.82,0.0,1.01,169.08,7.86,101.92,178.05,3.85
1770138000,2026-02-03 17:00:00,5.0,446.06,0.0,0.96,169.68,7.95,102.52,176.16,3.69
1770141600,2026-02-03 18:00:00,5.0,452.49,0.0,0.95,171.05,8.26,103.03,174.36,3.53
1770145200,2026-02-03 19:00:00,5.0,459.08,0.0,0.99,172.59,8.89,103.05,172.5,3.42
1770148800,2026-02-03 20:00:00,5.0,488.65,0.0,1.34,172.61,9.78,104.9,173.9,3.38
1770152400,2026-02-03 21:00:00,5.0,543.22,0.0,1.98,168.83,10.72,107.25,176.55,3.38
1770156000,2026-02-03 22:00:00,5.0,586.95,0.0,2.56,159.74,11.2,105.87,174.31,3.53
1770159600,2026-02-03 23:00:00,5.0,611.96,0.0,3.01,146.11,10.74,99.99,166.76,3.98
1770163200,2026-02-04 00:00:00,5.0,610.18,0.0,3.28,130.94,9.9,91.18,155.79,4.55
1770166800,2026-02-04 01:00:00,5.0,582.18,0.0,3.4,116.91,9.12,80.69,143.45,5.28
1770170400,2026-02-04 02:00:00,4.0,546.2,0.0,3.36,106.21,8.11,73.0,135.28,5.82
1770174000,2026-02-04 03:00:00,4.0,509.17,0.0,3.4,99.11,7.2,0.0,0.0,6.15
1770177600,2026-02-04 04:00:00,4.0,467.49,0.14,3.64,96.83,6.27,64.33,129.82,6.3
1770181200,2026-02-04 05:00:00,4.0,433.65,0.32,3.25,101.04,5.47,63.91,134.48,6.3
1770184800,2026-02-04 06:00:00,4.0,406.95,0.33,2.63,110.58,5.17,65.72,143.22,6.18
1770188400,2026-02-04 07:00:00,4.0,381.83,0.24,1.93,122.11,5.54,68.12,151.0,5.9
1770192000,2026-02-04 08:00:00,4.0,369.93,0.17,1.44,131.91,5.92,71.52,156.66,5.82
1770195600,2026-02-04 09:00:00,4.0,358.19,0.12,1.16,140.19,6.32,74.05,158.65,5.66
1770199200,2026-02-04 10:00:00,5.0,351.16,0.11,1.11,147.57,6.56,0.0,0.0,5.52
1770202800,2026-02-04 11:00:00,5.0,349.89,0.1,1.25,152.72,6.53,76.65,156.33,5.28
1770206400,2026-02-04 12:00:00,5.0,350.65,0.08,1.62,156.11,6.6,76.85,153.64,5.1
1770210000,2026-02-04 13:00:00,5.0,356.79,0.03,2.33,157.72,6.85,76.69,150.95,5.0
1770213600,2026-02-04 14:00:00,5.0,364.73,0.0,2.72,155.96,7.09,75.6,146.22,4.83
1770217200,2026-02-04 15:00:00,4.0,372.79,0.0,2.72,152.25,7.27,73.59,139.76,4.64
1770220800,2026-02-04 16:00:00,4.0,377.12,0.0,2.85,146.8,7.44,70.11,130.94,4.5
1770224400,2026-02-04 17:00:00,4.0,382.52,0.0,3.07,140.15,7.31,65.96,121.22,4.38
1770228000,2026-02-04 18:00:00,4.0,385.17,0.0,3.24,132.73,7.13,61.43,112.01,4.35
1770231600,2026-02-04 19:00:00,4.0,380.15,0.0,3.27,125.38,6.99,56.95,104.58,4.49
1770235200,2026-02-04 20:00:00,4.0,371.51,0.0,3.24,118.29,6.92,53.11,100.23,4.88
1770238800,2026-02-04 21:00:00,4.0,360.72,0.0,3.17,112.55,7.08,50.79,101.1,5.48
1770242400,2026-02-04 22:00:00,4.0,346.44,0.0,2.96,109.74,7.48,50.7,109.02,6.15
1770246000,2026-02-04 23:00:00,4.0,336.43,0.0,2.71,108.01,7.29,52.47,119.38,6.5
1770249600,2026-02-05 00:00:00,4.0,327.12,0.0,2.42,107.17,6.73,54.65,128.74,6.72
1770253200,2026-02-05 01:00:00,4.0,318.11,0.0,2.16,107.18,6.18,56.35,135.14,6.93
1770256800,2026-02-05 02:00:00,4.0,312.38,0.0,1.97,107.8,5.84,57.4,137.98,7.11
1770260400,2026-02-05 03:00:00,4.0,308.79,0.0,2.06,108.47,5.79,57.81,138.06,7.28
1770264000,2026-02-05 04:00:00,4.0,306.33,0.08,2.53,109.3,5.88,57.48,135.61,7.43
1770267600,2026-02-05 05:00:00,4.0,308.48,0.22,2.58,112.27,6.05,57.64,133.92,7.65
1770271200,2026-02-05 06:00:00,4.0,313.28,0.28,2.38,118.21,6.21,59.14,134.35,7.76
1770274800,2026-02-05 07:00:00,4.0,317.89,0.24,1.95,125.66,6.22,61.77,136.09,7.72
1770278400,2026-02-05 08:00:00,4.0,322.52,0.17,1.49,133.64,6.12,65.27,138.66,7.58
1770282000,2026-02-05 09:00:00,4.0,326.07,0.13,1.19,140.82,6.06,68.32,140.34,7.44
1770285600,2026-02-05 10:00:00,4.0,331.44,0.1,1.1,147.39,6.02,70.93,141.51,7.24
1770289200,2026-02-05 11:00:00,4.0,337.21,0.09,1.2,152.43,5.96,72.57,141.68,7.03
1770292800,2026-02-05 12:00:00,4.0,343.8,0.06,1.44,156.12,6.05,73.7,141.53,6.83
1770296400,2026-02-05 13:00:00,5.0,354.1,0.02,1.8,158.58,6.27,75.04,141.97,6.61
1770300000,2026-02-05 14:00:00,5.0,366.19,0.0,1.82,159.09,6.44,76.47,142.76,6.32
1770303600,2026-02-05 15:00:00,5.0,377.55,0.0,1.56,158.94,6.67,77.83,143.4,6.1
1770307200,2026-02-05 16:00:00,5.0,391.25,0.0,1.49,158.71,6.95,79.01,143.47,5.94
1770310800,2026-02-05 17:00:00,5.0,412.89,0.0,1.73,157.64,7.31,80.33,143.14,5.77
1770314400,2026-02-05 18:00:00,5.0,441.47,0.0,2.12,155.29,7.7,81.64,142.04,5.57
1770318000,2026-02-05 19:00:00,5.0,474.58,0.0,2.48,151.55,8.03,82.72,140.65,5.31
1770321600,2026-02-05 20:00:00,5.0,516.16,0.0,2.88,146.06,8.36,83.39,139.63,5.14
1770325200,2026-02-05 21:00:00,5.0,561.33,0.0,3.31,138.88,8.66,83.52,139.91,5.16
1770328800,2026-02-05 22:00:00,5.0,574.7,0.0,3.3,133.73,9.23,83.35,141.69,5.33
